,address,features,lat,link,lng,name,rating_yandex,review_count,reviews
459,ул. Большая Пушкарская 45,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 346-26-22
Показать телефон|Большая Пушкарская ул., 45, эт. 1|Заказать доставку|jivaburgers.com|Соцсети:|Петроградская
320 м
2|Ординарная улица
23 м
4|Исправить неточность|600–700 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, кофе с собой, завтрак|Кухня: американская, вегетарианская, веганская|Цены: средние|Подробнее об организации","59.963742,",https://yandex.ru/maps/org/ananda/10670590214/,30.312104,Ananda,4.1,91,"Роул с соусом бешамель не плохой. Роул без соуса с гречневой пастой был отвратительный: брюссельская капуста пересушена, слишком много... ещё|Долгое обслуживание. Фалафель не вкусный. Чернично-лимонный тортик тоже средненький. В чеке была ошибка, хорошо проверила случайно. Зато внутри... ещё|Приятный интерьер. На этом всё. 
Из заказанного: суп с бататом с 2-мя кубиками батата, суп грин карри с размокшим кабачком, боул с обжаренным... ещё|Очень вкусная еда, хинкальки для тех кто любит остренькое и сытное. Муж был в восторге. Мне понравилась рисовая лапша с овощами. Все очень приятно выгядит... ещё|Отличное место с вкусным вег меню. Есть отметки без глютена, что очень ценно."
460,ул. Гаванская 4,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 322-21-73
Показать телефон|Гаванская ул., 4|Забронировать столик|goldenpanda.su
1|Соцсети:|Приморская
2,7 км
2|Большой проспект В.О.
57 м
4|Исправить неточность|Владелец следит за актуальностью информации|600–700 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, кофе с собой|Кухня: тайская, паназиатская, азиатская|Особенности заведения: закрытие под банкет|Подробнее об организации","59.927815,",https://yandex.ru/maps/org/zolotaya_panda/1066698035/,30.241946,Золотая Панда,4.1,147,"Или я не любитель вьетнамской кухни, или большую часть блюд здесь готовят невкусными.

Мы пришли сюда поскольку одна подруга... ещё|Очень уютное место. Приятный вежливый персонал. Помогут и посоветуют какие блюда выбрать. Ждать заказ не долго. Очень большие порции. Все вкусно.ни одно... ещё|Очень вкусные супы, горячие блюд и салаты довольно посредственные. Том ям превосходный|Очень вкусная еда. Тайская и вьетнамсякая кухни. Испытала просто вкусовой взрыв от пай тая|Бывает сидишь кушаешь и тут заваливается огромная куча китайских туристов...."
461,ул. Гаванская 4,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 374-78-18
Показать телефон|ул. Нахимова, 20|Забронировать столик|sichuan-cuisine.ru|Соцсети:|Приморская
1,4 км
2|Гостиница Прибалтийская
170 м
4|Исправить неточность|Рестораны на Васильевском острове|Лучшие китайские рестораны|Владелец следит за актуальностью информации|1000 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч|Кухня: китайская|Особенности заведения: меню на английском, винная карта, закрытие под банкет|Подробнее об организации","59.927815,",https://yandex.ru/maps/org/sychuan/8085463341/,30.241946,Сычуань,3.9,39,"Были у вас в прошлые выходные.

Это возмутительно! Констистенция супа вызывает множество вопросов - будто жидкие сопли, С ОТВРАТИТЕЛЬНЫМ... ещё|Начну с того что мы впервые в таком месте.
пришли в 6-ром. персонал приятный и хорошо знающий свое дело, с первых секунд во время заказа к нам подошёл... ещё|Настоящая китайская кухня! Вкусно, сытно, но нужно быть осторожным - очень острые блюда, даже для любителей! Но по вашей просьбе повара могут приготовить менее... ещё|Настоящая Сычуаньская кухня. Хорошие порции. Атмосфера - китайцы :)|Лучше кит. ресторан в СПБ."
462,пр. Невский 47,"Посмотреть всё меню|Открыто до 2:30|+7 (812) 418-24-26
Показать телефон|Невский просп., 47, эт. 6|chateauvintage.ru|Соцсети:|Маяковская
460 м
2|Литейный проспект
55 м
4|Исправить неточность|Где есть и пить на Невском проспекте|Места с хорошим выбором крафта|Владелец следит за актуальностью информации|800–1300 ₽|Бесплатный Wi-Fi|Оплата картой|Кофе с собой, летняя веранда, крафтовое пиво|Кухня: фьюжн, немецкая, русская|Специальное меню: постное|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/chateau_vintage/69075078757/,30.347381,Chateau Vintage,4.2,74,"Отличная развлекательная программа на вечер - опытный ведущий будет пытаться поддеть вас низкопробным юмором с участием вашей подруги. Светлая... ещё|Приятная расслабляющая атмосфера! Вкусная еда, отличное обслуживание!
Вкуснейший наполеон!
На террасу не рвитесь, там шумно и... ещё|Всегда рассматривал это заведение как спокойной место с удобной локацией и возможностью практически всегда попасть без предварительного бронирования. Beer... ещё|Место для ""Только если выпить пива"". 
Опробованная еда - никакая. Говядину в трюфельном соусе спасает соус, и то с натягом. Сырная тарелка просто... ещё|удивили ценами и качеством, отличное обслуживание
все блюда что мы брали, а это 8 позиций были вкусными"
463,пр. Невский 47,"Посмотреть всё меню|Открыто до 6:00|+7 (812) 606-75-48
Показать телефон|Владимирский просп., 1/47, эт. 1|Забронировать столик|Соцсети:|Маяковская
530 м
2|Литейный проспект
160 м
4|Исправить неточность|Владелец следит за актуальностью информации|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, проектор, караоке|Особенности заведения: меню на английском, настольные игры, живая музыка|Кухня: нет специализации|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/kalyannaya_bonnie_and_clyde/187340899726/,30.347381,Кальянная Bonnie and Clyde,4.5,116,"Хорошее место с интересным дизайном. Заказали 2 кальяна, оба были хорошие. Выбор табаков тоже был|За выходные в Питере курил в этом заведении три раза. Первые два на смене был светлый такой парень, отлично забивал кальян, очень внимательный... ещё|Можно отлично посидеть, кальян хороший|Кальян нормальные, но цены на них завышенны|Отличное место: прекрасные кальяны и коктейли! В Питере была гостем, это место очень понравилось и я сюда еще возвращалась за время моего посещения... ещё"
464,пр. Невский 47,"Открыто до 23:00|+7 (812) 502-21-99
Показать телефон|Невский просп., 47, эт. 3|www.palkin.ru|Соцсети:|Маяковская
480 м
2|Литейный проспект
42 м
4|Исправить неточность|Где есть и пить на Невском проспекте|Владелец следит за актуальностью информации|3000–4500 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, проектор|Кухня: европейская, русская, авторская|Специальное меню: сезонное|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/palkin/1046850354/,30.347381,Палкинъ,4.2,87,"Вполне пафосно|Дорого и не вкусно..
Место рассчитано на туристов|Очень классное место, аутентичное (за исключением оооочень странной работы со светом: красная подсветка потолка,краснозеленая подсветка... ещё|Один из лучших ресторанов, полный восторг|Очень дорого, но колоритно, приветливые официанты, с юмором. Если есть возможность потратить 30+ то посетите это место. Музыка, интерьер, вкусная еда... ещё"
465,пр. Невский 47,"Посмотреть всё меню|Открыто до 1:00|+7 (812) 418-39-93
Показать телефон|Невский просп., 47|Заказать доставку|Забронировать столик
2|www.kriek.ru|Соцсети:|Маяковская
470 м
2|Литейный проспект
49 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|700–1000 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой, летняя веранда|Кухня: европейская, авторская|Специальное меню: постное, сезонное, детское|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/brasserie_kriek/151088189702/,30.347381,Brasserie Kriek,4.3,161,"Приятный ресторан в бельгийском стиле, хороший выбор пива, приветливые и знающие, что посоветовать, официанты. Вкусная еда|Попить пива компанией друзей - самое то. Пиво хорошее. Цена не малая, но соответсвует уровню заведения. От 250р за бокал. В среднем 320р стакан... ещё|Хорошее пиво, барабулька - три раза дозаказывали. Но не сказать что удобные столы.|Народу в пола много. Невский))) самый центр. Движуха.|Большой выбор сортов пива, есть пробные наборы для тех кто пробовал не всё. В пятницу и субботу много людей, в остальное время места есть. В целом всё... ещё"
466,ул. Подольская 6,"Посмотреть всё меню|Открыто до 21:00|+7 (812) 710-17-62
Показать телефон|Подольская ул., 6|Забронировать столик|www.cafejv.ru|Соцсети:|Технологический институт-2
390 м
2|Верейская улица
210 м
4|Исправить неточность|600 ₽|Бесплатный Wi-Fi|Бизнес-ланч, доставка еды, кофе с собой|Кухня: европейская, русская, смешанная|Особенности заведения: живая музыка, закрытие под банкет|Подробнее об организации","59.917335,",https://yandex.ru/maps/org/zhyul_vern/1202304126/,30.323162,Жюль Верн,3.8,27,"Совок. Не знаю, как выживает заведение. Адмистратор - хамка со стажем. Видимо основной контингент - это люди той эпохи.|отмечали в этом кафе юбилей. домашняя еда и непринуждённая атмосфера, уютное место, по-семейному. зал небольшой, на 20-25 человек максимум, есть... ещё|Еда вкусная, ценник не кусается. 
Не хватает возможности оплатить картой.
(Видимо кэш нынче очень дорогой)|Вкусно. Есть необычные блюда. Оплата наличными|ну неоправданно дорого и работают через день, пытался несколько раз разнообразить обед и на недешевый бизнес ланч попасть, так из 3 попыток... ещё"
467,пл. Александра Невского 2,"Посмотреть всё меню|Открыто до 23:30|Контактный центр, ежедневно с 9:00 до 21:00
8 (800) 707-44-99
Показать телефон|площадь Александра Невского, 2|Заказать доставку|mcdonalds.ru|Соцсети:|Площадь Александра Невского-1
31 м
2|Станция метро Площадь Александра Невского
130 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|200 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, кофе с собой, МакКафе|Кухня: американская|Цены: средние|Подробнее об организации","59.924406,",https://yandex.ru/maps/org/makdonalds/1082852207/,30.385793,Макдоналдс,4.4,198,"Жутко неудобная лестница, просто кошмар. Все остальное как везде.
Один раз ждала заказ больше 15 минут, уже хотелось уйти. Завтраки выдавали со... ещё|Не нравится лестница. Поднимаюсь на эскалаторе. Нравится вид на Александра Невскую лавру и Неву. Обслуживают быстро и нормально. Случилась ошибка... ещё|Всё как и везде... какую только дрянь в рот не тянут...|Закрываются раньше, чем указано в графике. Плюс лестница, добро пожаловать в травму. Сотрудники некорректны.|Ресторан на втором этаже торгового центра в шаге от метро. Достаточно большой зал, есть места с красивым видом на Лавру из панорамных окон"
468,ул. Б. Морская 54,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 385-12-92
Показать телефон|Большая Морская ул., 54|Забронировать столик|spb.dominarussia.com
1|Адмиралтейская
930 м
2|ДК Связи
140 м
4|Исправить неточность|Владелец следит за актуальностью информации|1300–1500 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой, завтрак|Кухня: европейская, итальянская, русская|Специальное меню: сезонное, детское|Подробнее об организации","59.931301,",https://yandex.ru/maps/org/arcobaleno/1200993072/,30.304127,Arcobaleno,3.7,14,"Великолепная кухня, сервис на уровне 5* отеля, стильный интерьер. Рекомендую не только гостям, но и всем жителям Петербурга!|Крутой интерьер. Всегда идут съмки фильмов|Всё вкусно, нестандартные блюда готовят как попросишь. Правда, официант 2 раза пытался отобрать недоеденные блюда... Наверное, я как-то неправильно приборы... ещё|Доброжелательный персонал, вкусно кормят, уютная обстановка, чистый и просторный санузел|дизайн и обстановка очень понравились!!!"
469,ул. Б. Морская 54,"Посмотреть всё меню|Открыто до 2:00|+7 (812) 385-15-65
Показать телефон|наб. реки Мойки, 99, Отель Домина Престиж, этаж 1|Забронировать столик|spb.dominarussia.com
1|Соцсети:|Адмиралтейская
970 м
2|ДК Связи
140 м
4|Исправить неточность|1000–1200 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, проектор, спортивные трансляции|Кухня: европейская, американская, итальянская|Цена бокала пива: 300–500 ₽|Подробнее об организации","59.931301,",https://yandex.ru/maps/org/nove/1115287626/,30.304127,Nove,2.8,11,"Нормальное место.|Отличный бар, прекрасный персонал, живая музыка, все круто|Отличный Бар при отеле! Гостепримный персонал, красивый и необычный интерьер, и очень вкусные коктейли)"
470,пр. Славы 43/47,"Посмотреть всё меню|Открыто до 0:00|+7 (812) 403-20-40
Показать телефон|просп. Славы, 43, 2 этаж|kozaderezapub.ru|Соцсети:|Международная
1,8 км
2|Проспект Славы, 36
190 м
4|Исправить неточность|900–1300 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой, крафтовое пиво|Кухня: европейская, итальянская, русская|Специальное меню: постное, сезонное, гриль|Подробнее об организации","59.858042,",https://yandex.ru/maps/org/gastropab_koza_dereza/1837765598/,30.390608,Гастропаб Коза Дереза,4.6,449,"Заведение уютное, интересно оформлено. Возникает ощущение, что ты попал в приличное, дорогое место. Увидев цены, в этом убеждаешься еще раз, они несколько... ещё|Раньше всегда впечатления от посещения этого ресторана были положительными как с точки зрения кухни, так и с точки зрения качества обслуживания (интерьер по... ещё|Вчера водили в этот ресторан гостей из Франции . Все в восторге . Особенно впечатлило мороженое , которое делают прямо в зале . Нам очень понравилось... ещё|Моё первое знакомство с Козой Дерезой произошло 6 марта 2019 года). Коллеги поручили мне найти ресторан, локация была - центр или что-то вблизи работы... ещё|Ровным счет НИКАК... Не было вкусно и не было не вкусно. Вот просто никак. Полное отсутствие соли в блюдах, но это, конечно, лучше чем её избыток) Ели салат с... ещё"
471,пр. Славы 43/47,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 947-90-40
Показать телефон|просп. Славы, 43, этаж 1|Забронировать столик|bona-capona.ru|Соцсети:|Международная
1,7 км
2|Проспект Славы, 36
29 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|1000–1500 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, кофе с собой|Кухня: европейская, итальянская, русская|Особенности заведения: закрытие под банкет|Подробнее об организации","59.858042,",https://yandex.ru/maps/org/bona_capona/1172982350/,30.390608,Bona Capona,4.4,269,"С открытия ходили очень часто, просто как к себе домой, потом нам пообещали карту постоянного гостя и - не дали, даже напоминания не помогли, и у нас как-то... ещё|Не ""детская комната"", а ""загончик"" метр на полтора метра, няни НЕТ, мясо пересушено, в бутылках качественного алкоголя явно чувствуется привкус... ещё|Всем привет! Вчера решил посетить один из любимых ресторанов, выбор пал на Bona Capona на проспекте Славы. Очень люблю этот ресторан, кухня достойная... ещё|Дороговато. Столик был не очень удобным. Официантка не смогла ответить на элементарные вопросы о кухне. Долго несли еду... И вроде место в целом... ещё|Ресторан небольшой, еда вкусная, есть детская комната, хотя скорее - детский уголок; и это, я считаю, минус заведения. Поехали с мужем вечером поужинать... ещё"
472,пр. Славы 43/47,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 772-51-08
Показать телефон|просп. Славы, 43|evrasia.spb.ru
1|Соцсети:|Международная
1,7 км
2|Проспект Славы, 36
51 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|500–1000 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, завтрак|Кухня: европейская, паназиатская, узбекская|Цены: средние|Подробнее об организации","59.858042,",https://yandex.ru/maps/org/yevraziya/1079564267/,30.390608,Евразия,4.1,111,"Обедали здесь с подругой, каждую сопровождал маленький ребенок. Понравилось всем! Здорово, что есть детское меню, причём по доступной... ещё|Достаточно вкусно, но на мой взгляд дороговато для такого качества.|Прекрасное место с отличной кухней. Тут определённо держат марку|обычный ресторан сети|Обычна Евразия -- суши-общепит."
473,пр. Славы 43/47,"Скидка на первое посещение 20%!|Посмотреть все товары и услуги|Открыто до 22:00|+7 (911) 920-22-29
Показать телефон|просп. Славы, 43|Записаться онлайн|oldboybarbershop.com
1|Соцсети:|Международная
1,8 км
2|Проспект Славы, 36
130 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|Бесплатный Wi-Fi|Оплата картой|Барбершоп, подарочный сертификат|Цена мужской стрижки: 600–1500 ₽|Услуги салона: мужские стрижки, детские стрижки|Подробнее об организации","59.858042,",https://yandex.ru/maps/org/oldboy_barbershop/23223708298/,30.390608,OldBoy Barbershop,4.2,69,"второй раз стригся здесь. первый раз мастера не запомнил, второй раз был Руслан. 
человек на своём месте, рекомендую.|Неплохой салон, ребята, хорошо знают свое дело.|Записался на стрижку вдвоем с сыном, сразу попросил, чтобы было два мастера, чтобы постричься одновременно. Назначили время, приходим, есть... ещё|Неплохое сочетание цены и качества|Доверьтесь местеру, он сделает вашу стрижку топовой."
474,пл. Чернышевского 11,"Посмотреть всё меню|Открыто до 1:00|8 (800) 755-75-00 (доб. 2)
Показать телефон|площадь Чернышевского, 11|Заказать доставку|yakitoriya.spb.ru
3|Соцсети:|Парк Победы
560 м
2|Станция метро Парк Победы
510 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|1300–1500 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, завтрак|Кухня: европейская, итальянская, японская|Роллы филадельфия: 450 ₽|Подробнее об организации","59.868984,",https://yandex.ru/maps/org/yakitoriya/1077268801/,30.315248,Якитория,4.5,243,"Вкусно, но не спокойно. Рядом сидела группа тревожных лиц в спортивных костюмах. Показывая своим видом что знакома со всем обслуживающим... ещё|Еда хорошая, цены несколько высоковаты. Не смотря на совсем не полную загрузку, ждать еду пришлось долго.|Мне очень понравилось. Удивило, что при таком отличном внешнем виде заведения, прекрасном уровне обслуживания, цены в меню на более чем среднем уровне. То что... ещё|Не плохое место посидеть и поболтать. Дружелюбный персонал и уютная обстановка.|Чудесное заведение. Кухня великолепная. Получаете блюдо прямо, как с картинки меню. Сравните. Каждое блюдо приготовлен с душой и умением. Поворам... ещё"
475,пр. Энгельса 124,"Посмотреть всё меню|Открыто до 0:00|+7 (965) 756-98-87
Показать телефон|просп. Энгельса, 124, корп. 1, ТРК Вояж, 2 этаж|www.marcellis.ru|Соцсети:|Озерки
430 м
2|Станция метро Озерки
420 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|850–1350 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, кофе с собой|Кухня: итальянская|Особенности заведения: меню на английском, закрытие под банкет|Подробнее об организации","60.040222,",https://yandex.ru/maps/org/marchellis/35067930499/,30.324348,Марчеллис,4.3,205,"Бываем тут часто с детьми. Самый большой плюс- огромная детская комната. Детей не вытащить. Персонал проводит для детей конкурсы и разные викторины с... ещё|Красивый интерьер. Отличная детская комната с аниматорами.
Порции яств, как по мне, маленькие.|Вкусная итальянская кухня. Праздновали день рождения, подарили имениннику десерт. Очень приятно.|Довольно не плохо, даже сказал бы очень вкусно!|Народу тьма, столики стоят настолько плотно,что трудно за него сесть не потревожив соседей. Гул вперемешку с музыкой. Кошмар. Напомнило школьную... ещё"
476,пр. Энгельса 124,"Посмотреть всё меню|Открыто до 1:00|+7 (812) 907-34-10
Показать телефон|просп. Энгельса, 124, корп. 1, подъезд 2, этаж 2|Заказать доставку|Забронировать столик
2|www.kriek.ru
2|Соцсети:|Озерки
430 м
2|Станция метро Озерки
420 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|700–1200 ₽|Бесплатный Wi-Fi|Оплата картой|Кофе с собой, летняя веранда, крафтовое пиво|Кухня: авторская|Специальное меню: постное, сезонное, детское|Подробнее об организации","60.040222,",https://yandex.ru/maps/org/brasserie_kriek/1293866709/,30.324348,Brasserie Kriek,4.3,140,"Брал тут вишневое пиво на вынос в пластиковых литрушках. Классное конечно же, но цена что-то вроде 630-670р/литр.|Хороший ресторан с большим выбором моего любимого бельгийского пива|Очень хороший выбор пива. Спокойно и уютно. Вкусные блюда|Посетили Kriek на Озерках 24.07.19. Были в полном разочаровании. Когда зашли в зал, музыка звучала так, что было не слышно администратора. Попрсили убавить звук... ещё|Прекрасный бельгийский ресторан.
Отличный выбор пива, хорошее обслуживание, национальные блюда разных стран, отличный интерьер и... ещё"
477,П.С. пр. Большой 37,"Посмотреть всё меню|Открыто до 0:00|+7 (812) 332-46-64
Показать телефон|Большой просп. Петроградской стороны, 37, отель Введенский, этаж 10|Заказать доставку|Забронировать столик|nevesomostbar.ru|Соцсети:|Чкаловская
830 м
2|Шамшева улица
120 м
4|Расписание на Яндекс.Афише|Исправить неточность|Рестораны с видами на Санкт-Петербург|Владелец следит за актуальностью информации|2000–2500 ₽|Бесплатный Wi-Fi|Оплата картой|Кофе с собой, летняя веранда, детская комната|Кухня: европейская, итальянская, тайская|Специальное меню: гриль, детское, экзотик|Подробнее об организации","59.960138,",https://yandex.ru/maps/org/nevesomost/66333858795/,30.303399,Невесомость,4.1,79,"Отличный видовой ресторан. Кухня авторская очень вкусная, красивые подачи, порадовало что много не блюд без мяса. Обслуживание, скорость подачи, все на... ещё|Слишком ресторан, подойдёт для деловой встречи, либо праздника кому за. все хорошо светлый зал и обслуживание хорошее, меню приятное по ценам и... ещё|Хороший вид, кухня с претензией, не к сожалению было не вкусно, а когда не вкусно, то и большие деньги отдавать не хочется :( звезды только за панораму... ещё|Хороший ресторан - находится на верхнем этаже гостиницы, отличная кухня, красивая подача, выбор напитков ограничен|Очень не понравилась кухня. Блюда очень маленькие и вкус на любителя... Только ради вида стоит туда прийти один раз"
478,ул. Ломоносова 1,"Посмотреть всё меню|Закрыто до 21:00|+7 (812) 934-90-90
Показать телефон|наб. канала Грибоедова, 30-32Ж|www.lomonosovbar.ru|Соцсети:|Невский проспект
360 м
2|Улица Ломоносова
120 м
4|Исправить неточность|Владелец следит за актуальностью информации|600–1000 ₽|Бесплатный Wi-Fi|Оплата картой|Шоу-программа, фейс-контроль, чилаут|Цена бокала пива: 250–300 ₽|Цены: средние|Подробнее об организации","59.931720,",https://yandex.ru/maps/org/lomonosovbar/1262728554/,30.328364,Lomonosovbar,4.2,113,"Охраниники хамы, они нахамят вам при входе и внутри, как бонус, за то что вы прошли. Есть у охраникив правило, в куртках нельзя🤔 в кожанке, если это ваш... ещё|Был раз пять, а мог бы и больше - несколько раз напустили на входе по неведомой причине. А место хорошее, Музыка попсовая, гоу-гоу на стойке... ещё|Коктейли без алкоголя, тк была трезвая было сразу понятно. При чем не только у меня, но и у друзей, с алкоголем был только джин-тоник. 
Была... ещё|Неплохой бар клуб,но много наркоманов|Отдыхал на Майских выходных. Первый раз там был. Все понравилось! Несмотря на комментарии о плохой охране . Прийду ещё!"
479,ул. Ломоносова 1,"Закрыто до 22:00|+7 (812) 996-61-01
Показать телефон|ул. Ломоносова, 1, Центральный район|Забронировать столик|Соцсети:|Невский проспект
340 м
2|Улица Ломоносова
120 м
4|Исправить неточность|500–1000 ₽|Бесплатный Wi-Fi|Оплата картой|Кухня: европейская|Цена бокала пива: от 300 ₽|Подробнее об организации","59.931720,",https://yandex.ru/maps/org/soul_kitchen/1369822187/,30.328364,Soul kitchen,4.3,90,"Отличная музыка, хорошие привозы диджеев, дружелюбный персонал, своя дружеская атмесфера на 3 этаже|Мне нравится музыка в данном заведении. Хотя оно однозначно злачное...|отличный бар с разной музыкой на этажах|мекка клубной музыки в Питере|попали на живую музыку в пятницу вечером, было очень круто)
небольшой минус - прохладно на первом этаже"
480,ул. Ломоносова 1,"Закрыто до 20:00|Нет информации
Добавить|ул. Ломоносова, 1, Центральный район|hatgroup.ru|Соцсети:|Гостиный двор
390 м
2|Улица Ломоносова
64 м
4|Исправить неточность|Секретные бары и рестораны|1000 ₽|Оплата картой|Цена бокала пива: 250 ₽|Цены: выше среднего|Подробнее об организации","59.931720,",https://yandex.ru/maps/org/apotheke_bar/1592603472/,30.328364,Apotheke Bar,5.0,115,"Отличный бар с коктейлями в центре, который сложно найти|Из московских заведений наиболее приближено к атмосфере классического английского паба.|Место супер! 
Небольшое уютное местечко. Приятные, быстро работающие, бармены. 
Фишка этого коктейль-бара состоит в... ещё|Место бомба. Любой коктель - просто шедевр. Особенно кровавая Мери.|Атмосфера прекрасна. Вход для знающих."
481,пр. Литейный 43,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 900-54-65
Показать телефон|Литейный просп., 43|Забронировать столик
2|gyrogrill.ru|Соцсети:|Чернышевская
1,2 км
2|Улица Некрасова
4 м
4|Исправить неточность|800–900 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой|Кухня: европейская, кавказская, греческая|Особенности заведения: меню на английском, закрытие под банкет|Подробнее об организации","59.939113,",https://yandex.ru/maps/org/gyrogrill/145947128690/,30.347866,GyroGrill,3.4,58,"И как я раньше жил без этого заведения?

Это кафе сочетает в себе все, что нынче любит рядовой посетитель: приятную атмосферу, вкусную еду, демократичный... ещё|Были летом 2018 - оооо, это было супер! Обжорство! 3 вида мяса, ням ням... и что же случилось год спустя? Видимо это заведение терпит убытки, поэтому из мяса... ещё|ЖироГриль - «отличное название», пока не поменяют название - точно не зайду!|Еда вкусная. 
С вином не понятно. Заказали 1 порцию. Потом 2ю. Объем в бокале был разный, причем почти вдвое.|На несколько дней приехали в Питер, жили по соседству. Первый раз зашли перекусить, взяли жареный сулугуни, люля с грибами, свиную шею и бараний шашлык... ещё"
482,пр. Литейный 43,"Круглосуточно|+7 (812) 272-90-73
Показать телефон|Литейный просп., 43|Забронировать столик|Соцсети:|Чернышевская
1,2 км
2|Улица Некрасова
8 м
4|Исправить неточность|Все филиалы сети|230–270 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч|Особенности заведения: круглосуточная кухня|Кухня: европейская, восточная|Подробнее об организации","59.939113,",https://yandex.ru/maps/org/al_shark/154536322549/,30.347866,Аль-Шарк,3.6,69,"Взял шаверму - одни овощи и лаваш, мясо с гулькин хрен. Так если посидеть пива попить и то лучше бутылочного, так как разливное тоже не очень, но зато за 100 р)... ещё|В большинстве случаев нормальная шаверма.|Приветливый персонал, вкусная шаверма.|Шаурма ничего, но не выдающаяся. Хотелось бы больше комфорта.|Раньше была лучшая шаверма . А потом резко испортилась. Жаль очень."
483,ул. Восстания 40,"Уже оценили новое летнее меню?|Посмотреть всё меню|Открыто до 2:00|+7 (812) 985-00-74
Показать телефон|ул. Восстания, 40|Заказать доставку|Забронировать столик|spbpar.ru
1|Соцсети:|Чернышевская
310 м
2|Станция метро Чернышевская
170 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|1000–1400 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, бизнес-ланч, проектор|Специальное меню: сезонное, гриль|Цены: выше среднего|Подробнее об организации","59.942755,",https://yandex.ru/maps/org/par/1938491122/,30.360407,Par,4.4,180,"Место недалеко от метро, приятный интерьер, дерево в отделке, живые растения... Во всех отношениях приличный бар, даже клозеты в чистоте и просторные!)... ещё|Был тут раз 20.Кальянщики экстра класса, все делают всегда на 5. Кальян стоит своих денег. Если не понравится, что-то не так - переделают без проблем. Плюс сидишь в... ещё|Место думал хорошее
Приехал отдохнуть
Коктейль ждал 30 минут. 
Просто забыли 
Не... ещё|Неплохая кухня. Слишком много кальянов. Сервис приятный, официанты внимательные|Атмосферное заведение, с прекрасным обслуживанием,вкусной кухней и кальянами! Отдельное спасибо официанту Ксении за обслуживание и... ещё"
