,dist_to_center,distance_2,distance_3,distance_4,distance_5,lat,lng,name,rating_yandex,review_count,reviews,discount_10,discount_15,discount_20,discount_50,discount_7,Завтраки в ресторане МА,Счастливые часы,барная стойка,бесплатная парковка,бранчи,винная карта,детская анимация,живая музыка,закрытие под банкет,круглосуточная кухня,кулинария,кухня_авторская,кухня_азербайджанская,кухня_азиатская,кухня_американская,кухня_английская,кухня_армянская,кухня_белорусская,кухня_веганская,кухня_вегетарианская,кухня_восточная,кухня_греческая,кухня_грузинская,кухня_домашняя,кухня_еврейская,кухня_европейская,кухня_индийская,кухня_индонезийская,кухня_ирландская,кухня_испанская,кухня_итальянская,кухня_кавказская,кухня_китайская,кухня_континентальная,кухня_корейская,кухня_латиноамериканская,кухня_международная,кухня_мексиканская,кухня_морская,кухня_мясная,кухня_национальная,кухня_немецкая,кухня_неткухня_специализации,кухня_паназиатская,кухня_русская,кухня_рыбная,кухня_сербская,кухня_скандинавская,кухня_смешанная,кухня_средиземноморская,кухня_тайская,кухня_узбекская,кухня_украинская,кухня_французская,кухня_фьюжн,кухня_чешская,кухня_шашлык,кухня_японская,меню на английском,местоположение у воды,настольные игры,своя пекарня,танцпол
185,3965.2980824414935,0.15793924005951435,0.26381891317103195,0.26381891317103195,0.30064366100352985,59.930561,30.335263,Rossis Club,3.5,132.0,"Уютно, неплохой выбор алкоголя, но музыка... - ((( однообразная ""долбешка"" , в такого рода заведениях должна быть разноплановая музыка. очень странно... ещё|Раньше , лет 5 назад было здорово , весело , а теперь одни подростки и диджей сменился , и вообще теперь скукота ....|Были в том году на параде барабанщиков,заказывали обед и ужин ,все было хорошо и вовремя.Что пошло не так в этом году непонятно.Заказали... ещё|Очень скудное меню для бара такого уровня|не качественный алкоголь. на просьбу бармену дать сдачу ,кричит на тебя, что уже давал тебе сдачу...",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,3967.937926037746,0.30245576924674306,0.3515573736976073,0.3515573736976073,0.39321567574179955,59.934461,30.277762,Usoff,4.2,56.0,"Подача еды-5, еда-5(вкусно),разнообразие меню -4, барная карта-5(но дорого), обслуживание-3, обстановка-5, ценник - выше среднего ( без алкоголя). В общем... ещё|Был в этом ресторане корпоратив. Интерьер приятный, персонал очень неплохо справлялся со своими задачами, а вот кухня подкачала. Прийти еще раз... ещё|Местоположение хорошее, атмосфера уютная, был на банкете, так что кухню оценить сложно, но еда была приготовлена хорошо|Кухня очень средняя. Остальное все хорошо|Хорошее отношение",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,3957.420119466066,0.0,0.39405391760882513,0.5810973432589602,0.5810973432589602,59.838602,30.357388,Feromon Neft,4.3,131.0,"Ребята весёлые и гостеприимные, за это +звезда. Кальян был неплохой, но быстро прогорел, минут за 40, чай и сладости зачёт, но кальян то основа заведения... ещё|Кальяны хорошие, вентиляция работает нормально. Нравится бонусная система в приложении.|Интересная обстановка, вкусные кальяны и клёвый персонал - рекомендую! Ценник средний по городу|Атмосферно !
В целом люблю сеть Феромон. Тут интересная стилистикам заведения :) кальяны на высоте. Роллы ничего такие... ещё|Стандартный феромон, интересная концепция",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,3957.420119466066,0.0,0.39405391760882513,0.5810973432589602,0.5810973432589602,59.838602,30.357388,NewMan barbershop,4.9,110.0,"Прекрасное впечатление об этом месте уже на протяжение полутора лет, отличный персонал, администратор всегда старается и учитывает интересы посетителя... ещё|Один из лучших барбершопов в городе! Посещаю больше года, всегда остаюсь доволен! Всем бородачам и модным парням рекомендую!)|Шалом буржуям! Ну что тут скажешь) Борода выглядит шикарно и лысина наполирована!) Спасибо ребятам и в честности Саргису. Всем у кого есть... ещё|Отличная цирюльня для мужчин и детей|Отличный салон с грамотными мастерами.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,3957.420119466066,0.0,0.39405391760882513,0.5810973432589602,0.5810973432589602,59.838602,30.357388,Sмоккin,4.1,47.0,"Кальян хороший, но выходит дороже, так как это не тайм кафе и все оплачивается отдельно. Оплата картами принимается - тоже в качестве плюса. Само заведение... ещё|Душевный кальян! Ох, душевный!)|Отличный кальян, приятные цены, норм музыка. Для компании очень душевно.|Топовое место|Через чур хорошо)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,3966.278997230296,0.06605205207549193,0.10467353480702653,0.11343293888458808,0.13062220087723683,59.935746,30.320845000000002,Русский ампир,4.2,19.0,"Великолепный ресторан! Роскошный интерьер, обслуживание по наивысшему разряду. Кухня выше всяких похвал. Один из лучших ресторанов... ещё|Посуда Версаче, богатый интерьер, прекрасное обслуживание.|Всем советую посетить этот прекрасный ресторан, который принимает тебя прекрасной атмосферой и знакомит с оригинальными историческими блюдами... ещё|Шикарный ресторан. Внутреннее убранство восхищает. Блюда превосходны. Живое музыкальное сопровождение. Сотрудники ресторана проводят... ещё|Интерьер ресторана располагает к самым романтическим идеям. Всё очень красиво и вкусно! Если хотите удивить друзей или девушку, то это как раз то место... ещё",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,3965.031111730356,0.061166191506829094,0.06861253171159294,0.06861253171159294,0.18705849250384937,59.935773,30.351531,Al Capone,4.3,152.0,"Прекрасное атмосферное место для отдыха. Вменяемые цены, приветливый и профессиональный персонал. Рекомендую.|Андрей Проблема - хороший бармен. Наливает отлично, выражаем ему респект за отличный вечер!|Есть живая музыка на 1 этаже, персонал доброжелателен, интересный интерьер.
В меню есть не только закуски вроде картофеля, но и суп, пицца и... ещё|Атмосферное местечко с неплохой кухней и обслуживанием.|Хорошее место, неплохое пиво. Важно - в этом заведении проходят Stand Up выступления местных комедиантов!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,3975.413534104535,0.4772962759867248,0.4772962759867248,0.6055341301939551,0.8232660450698531,59.999813,30.215840999999998,OldBoy Barbershop,4.4,60.0,"Хороший интерьер и отсутствие клиентов в будние дни. Смог записаться буквально за 20 минут до визита. Качество услуг на достаточно среднем уровне, есть сетевые... ещё|Хорошие ребята! Отлично делают свою работу с вниманием и профессионализмом!|Отличные барьеры. Стригусь у мастера Екатерины. Очень рекомендую 👍👍👍|Наталья творит чудеса|Постригли отлично. Минусы: очень долго ждали, минут 30-40, хотя были по записи.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,3974.67011390688,0.4787781227937485,0.4787781227937485,0.5546612572292672,0.5546612572292672,59.988154,30.212409,Кон-Коронель,3.8,35.0,"Все заявленные позиции исполняются четко. Изменения в заказе не становятся преградой.Очень гибкий подход,очень вежливое отношение персонала. Что... ещё|Превосходная обстановка. Очень приветливый персонал и начальник. Самое приятное, что можно ежедневно без выходных с 12 до 20 покушать бизнес ланч... ещё|В ресторане вкусная еда, вежливые официанты и недорогие цены.|Очень вкусные и сытные бизнес-ланчи|Демократичные цены, услужливый и приятный персонал, быстрое обслуживание, 5/5))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,3958.714481006721,0.616404996059361,0.616404996059361,1.232335053735538,1.2761920171574874,59.840261,30.328822,Lilac,4.1,20.0,"Ну вот и свершилось то что мы так ждали и к чему готовились почти полгода!!! Наша свадьба прошла 22.12.2018 в БЗ Лилак!!!) Спасибо всему персоналу этого... ещё|Наше мероприятие состоялось 8 Марта 2019 года !
Очень благодарны банкетному залу LILAC и особенно Екатерине-за терпение и... ещё|Немного сомневались в выборе, но пообщавшись с Екатериной, остановились на этом банкетном зале и не ошиблись! Наша свадьба прошла на высшем уровне... ещё|Приятное, уютное место. Меню разнообразное, обслуживание на высоте. Гуляли юбилей - впечатление самое положительное. Спасибо, нам... ещё|Скудное банкетное меню, мало мясных и рыбных блюд, салатов. На банкете подавали овощи в разном виде: нарезка, тушеные, жареные, маринованные... ещё",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,3963.4140716401466,2.1347206510126915,2.283799837529164,2.6834289798856577,2.781921053057315,59.83357,30.201809,Bona Capona,4.4,254.0,"Очень странное обслуживание: пришла сегодня в ""хорошее место"" на завтрак, заказала омлет с добавлением томатов и грибов. Принесли с красной рыбой... ещё|В пятницу 23.09.2019 вечером впервые посетили с подругой и двумя детьми данное заведение, заранее позвонила забронировать столик, администратор... ещё|Обслуживание зачет, кухня тоже вкусная, но меню коротковато и ценничек кусается... норм.|Уютная и очень компактная обстановка. Есть и детская и места у окошка и места наверху. Еда вкусная, порции адекватных размеров. Заказ не приходится долго... ещё|Хорошее обслуживание. Вкусная еда. Итальянская кухня. Единственное громко музыка играет , не комфортно разговаривать",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,3961.5389223274788,0.5829109038694102,0.5829109038694102,1.0964192011409553,1.3998665515252777,59.949596,30.463282,Садахар,3.0,75.0,"Столовая при Садахаре не понравилась: некрасиво оформлены блюда, выпечка (пирожки) из отвратительного теста, посмотришь на этот прилавок - не... ещё|Замечательный ресторан, шикарная кухня и очень приятный персонал! спасибо за чдесную атмосферу!|Провести вечер вполне подойдёт, но специально ехать не стоит...|Отличное место!|Атмосфера, еда, персонал, очень довольна, цена качество соблюдено",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,3961.5389223274788,0.5829109038694102,0.5829109038694102,1.0964192011409553,1.3998665515252777,59.949596,30.463282,Королёк,3.6,10.0,"Просторно и малолюдно. интерьер не плох но кухня похоже не очень, ну или дорого для этого района. выбор не богат, так что только 3|Некрасиво оформлена витрина, безобразно приготовлены пирожки (плохое тесто), некрасивая подача блюд, маленький выбор десертов. Помещение... ещё|Цены не соответствует качеству!!!!!!!!|Всё отлично !",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,3968.2348586297044,0.11203274168128739,0.19760790478185858,0.2427088831914789,0.25602332606878714,59.95368199999999,30.306238,ДаблБи,4.5,112.0,"Очень вкусный Раф, нежный и не слишком сладкий. Жене латте не очень понравился, сказала, что больше походит на капучино, но с учетом того, какая она привередливая... ещё|Очень люблю это место. Уютно и вкусный кофе. Обычно пью кофе с сахаром и молоком, но тут бариста предложил попробовать кофе так, а потом по желанию... ещё|Любопытно, разок можно зайти. Вайфай есть, еды нет. Пара вариантов пирожных и кофе,чай. Не особо комфортно.|Вкусный чай. Хороший десерт. Тесноватое помещение. Заказал кофе с кислинкой, оказалось что она почти не чувствуется. Очень ограниченное количество десертов... ещё|Мне не очень понравилось кофе ( был кисловатый - видимо такую обжарку тут любят). Работают снобы и дорого(относительно других кофеен).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,3968.2348586297044,0.11203274168128739,0.19760790478185858,0.2427088831914789,0.25602332606878714,59.95368199999999,30.306238,На Вина!,4.7,117.0,"Отличная работа сомелье, дружелюбно, подробно, весело)
С такой информационной поддержкой захотелось попробовать экзотики... ещё|Хорошее тематическое место и выбор огромный|Можно купить вино. Можно попить на месте. 
Очень большой выбор.
Интересный интерьер. 
По... ещё|Ценник на вино от 2к за бутылку (компромисные варианты) , если хотите смаковать — готовьте от 5. Закуски слабые, еды нет. Места тоже маловато.|Огромный выбор хорошего вина, в котором помогают разобраться приятные люди в белых халатах. Плюс колбаса собственного приготовления.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,3964.7094146323366,0.0,0.07149435229865378,0.07301015628186835,0.07301015628186835,59.93236,30.353067,Jazz Club Police Station,4.2,69.0,"Хорошая музыка, но атмосфера не располагает к прослушиванию. Пестрый навязчивый дизайн из атрибутов полицейского участка, шумные компании... ещё|Хорошая музыка, приятная атмосфера|Музыка однообразная. Хотя играют джаз не плохо. Кормят не вкусно. Официанты не очень. Есть входные билеты, непонятно зачем. Кафе на троечку.|Живая музыка каждый день с 20 до 22.
В будни почти никого нет.|Кормят неплохо, играют джаз. Однако в помещении немного душно.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,3964.7094146323366,0.0,0.07149435229865378,0.07301015628186835,0.07301015628186835,59.93236,30.353067,Mundshtuk,4.6,140.0,"Место отвратительно зонировано, постоянно ощущается присутствие других гостей, если бронируешь столик на одного, могут подсадить к кому-то; кальян так себе... ещё|Кальян нормальный, но не вау (даже тот, что с добавками).
По открытию заведения, обслуживающий персонал максимально выражал своё... ещё|Супер, очень понравилось , как время прохождение:рекомендую, исто , вкусно , интересный интерьер|Постоянно сюда ходим! Очень добротный интерьер, приятная атмосфера, отлично работают вытяжки, что для кальянной большая ценность (и почему-то редкость)... ещё|Зайти с компанией покурить кальян, перекусить.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,3968.455358154425,0.180310663829226,0.1819758157635908,0.2427088831914789,0.2427088831914789,59.955701,30.304585,Хутор,3.9,53.0,"Давно там не был , но раньше очень нравилась кухня и дизайн.|Вполне сносно кормят. Но персонал неприветливый.|Раньше было очень хорошее кафе,мы с женой ездили туда специально из другого района города!а сейчас ,стало хуже гораздо,еда стала не вкусная! наверное... ещё|Обедаю тут с 2013 года, нареканий нет|Отличная кухня! Отмечали юбилей, все гости в восторге - очень вкусно, большое разнообразие блюд, внимательное обслуживание.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,3966.7494050844016,0.0,0.02553158614656834,0.02553158614656834,0.02553158614656834,59.935543,30.308923999999998,Тандур,4.6,170.0,"Вы ещё не были в Индии? Вам в ресторан Тандур. Очень вкусная индийская кухня, знаю о чём говорю, так как много друзей из Индии и я много раз пробовала их... ещё|Были несколько раз: все ооч вкусно!! Порции вначале кажутся небольшими, но потом из-за стола не встать))) 
Сервис изумительный: официанты всегда... ещё|Давно собиралась тут отобедать и очень жаль, что ожидания не совсем оправдались. Ждала размеренную, просторную обстановку. Однако место... ещё|Побывала несколько раз. Лучший индийский ресторан Санкт-Петербурга на мой вкус. Красиво, атмосферно. Очень понравился чай с молоком и специями.|Супер индийский ресторан. Обслуживание на высоте, все блюда очень вкусные. Главное помнить, что при заказе надо уточнять остроту блюд. Очень громкая... ещё",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,3966.7494050844016,0.0,0.02553158614656834,0.02553158614656834,0.02553158614656834,59.935543,30.308923999999998,Колесо,3.9,9.0,"Прекрасное, уютное заведение в центре Питера. Очень вкусная Русская еда, порции огромные (домашние), обслуживание на высоте, приятная музыка, цены... ещё|Сегодня хотели поесть в данном ресторане. Но на нас сразу начали кричать и говорить, что у них закрыто. Мы вышли из ресторана и начали искать табличку, на которой... ещё|Приятное, душевное место. Настоящая РУССКАЯ КУХНЯ!!! Порции большие - как ""русская душа"")|Суточные щи просто отличные. Самая вкусная кухня, что я пробовал в Питере",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,3966.7494050844016,0.0,0.02553158614656834,0.02553158614656834,0.02553158614656834,59.935543,30.308923999999998,Bruno,4.4,53.0,"Замечательное место, что не блюдо- восторг!Пробовали трюфель впервые.Офицеант нам очень подробно рассказал про каждое блюдо, что стоит... ещё|Отмечали день рождения. Очень довольны. Обслуживание приятное. Зал не большой, но уютный, много антиквариата. Всё вкусно, особенно ризотто и гребешки... ещё|Неожиданно хороший ресторанчик!! Но!!!! Будьте осторожны!!!! Во время поедания ризотто с трюфелями, чуть не проплатил свой язык )))) Приятного аппетита !|Необычные по трюфельному вкусу все блюда. Но изюминки не нашёл. Понравилась хлебная корзина с трюфельным маслом ;). Рыбное блюдо с... ещё|Уединённая обстановка. Тихо тихо , как закрытый ресторан. Но пасту трюфельную. Восторг ;)
Есть отдельный зал , где не ловит телефон... ещё",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
206,3959.9615444325386,0.6702142781381718,0.6702142781381718,0.6702142781381718,0.9472358641898011,59.861824,30.338281,Restopub Finnegan's,4.6,217.0,"Хороший выбор пива, атмосфера паба внизу и уютные диванчики на втором этаже.|Вообще живу на севере, но учился в университете в этом районе и с тех лет полюбили это место, ничего лучше не нашел в центре и у дома, всегда по... ещё|Сколько раз был всегда все нравилось. Персонал, обстановка. Так держать.|Бар паб не хужэ red fox , по меню и ценнику 
Есть 2 этаж..
Чем то напоминает истинные пабы в Британии..|Отличный бар, большой выбор пива и закусок, приемлемые цены",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
